shipment_id,order_id,carrier,shipping_cost,ship_date,delivery_date
543,12759,UPS,33,2023-06-10,2023-06-15
544,19209,BlueDart,43,2023-10-20,2023-10-22
545,42317,BlueDart,34,2023-01-18,2023-01-28
546,44456,BlueDart,49,2023-08-14,2023-08-21
547,45514,DHL,45,2023-09-07,2023-09-15
548,27469,BlueDart,12,2023-09-28,2023-10-04
549,17970,FedEx,10,2023-10-06,2023-10-11
550,15761,FedEx,33,2023-06-15,2023-06-21
551,12776,BlueDart,42,2023-10-29,2023-11-03
552,43764,DHL,35,2023-06-27,2023-06-30
553,42986,FedEx,46,2023-10-25,2023-11-01
554,4277,UPS,36,2023-01-17,2023-01-25
555,30989,FedEx,30,2023-09-26,2023-10-02
556,18014,DHL,16,2023-06-10,2023-06-20
557,3141,DHL,38,2023-01-09,2023-01-14
558,39064,BlueDart,42,2023-06-08,2023-06-18
559,42050,UPS,12,2023-12-04,2023-12-12
560,21165,DHL,25,2023-12-04,2023-12-07
561,48473,UPS,25,2023-04-10,2023-04-14
562,11990,BlueDart,41,2023-09-28,2023-10-05
563,36405,DHL,37,2023-08-03,2023-08-12
564,29784,BlueDart,49,2023-08-25,2023-08-28
565,46238,FedEx,31,2023-05-31,2023-06-08
566,24250,DHL,5,2023-04-24,2023-04-28
567,33509,BlueDart,27,2023-08-15,2023-08-25
568,38611,FedEx,49,2023-06-20,2023-06-28
569,21640,FedEx,50,2023-06-16,2023-06-23
570,12476,BlueDart,20,2023-09-29,2023-10-02
571,25223,BlueDart,20,2023-11-05,2023-11-10
572,49728,BlueDart,18,2023-08-26,2023-08-29
573,24622,UPS,50,2023-09-20,2023-09-28
574,15563,FedEx,21,2023-09-10,2023-09-12
575,32504,FedEx,50,2023-09-07,2023-09-10
576,9029,UPS,14,2023-10-12,2023-10-16
577,5551,FedEx,23,2023-04-09,2023-04-17
578,3974,DHL,26,2023-08-21,2023-08-30
579,40066,BlueDart,23,2023-07-15,2023-07-23
580,19797,UPS,17,2023-08-14,2023-08-16
581,41386,FedEx,43,2023-10-29,2023-11-03
582,5679,DHL,11,2023-06-30,2023-07-03
583,24777,BlueDart,34,2023-01-09,2023-01-15
584,46602,DHL,39,2023-02-13,2023-02-21
585,42545,FedEx,22,2023-02-08,2023-02-12
586,6136,UPS,9,2023-05-25,2023-06-02
587,8030,BlueDart,10,2023-11-01,2023-11-06
588,23840,DHL,21,2023-06-20,2023-06-22
589,17641,FedEx,33,2023-02-17,2023-02-26
590,996,UPS,12,2023-08-09,2023-08-13
591,42820,DHL,5,2023-05-28,2023-06-05
592,48719,BlueDart,41,2023-08-07,2023-08-15
593,29969,FedEx,43,2023-01-23,2023-01-31
594,13361,UPS,18,2023-07-27,2023-08-01
595,21942,DHL,5,2023-12-17,2023-12-22
596,42078,BlueDart,48,2023-12-28,2024-01-03
597,18224,DHL,28,2023-07-11,2023-07-13
598,9760,FedEx,29,2023-02-27,2023-03-08
599,45056,FedEx,35,2023-10-18,2023-10-21
600,34825,BlueDart,47,2023-05-10,2023-05-13
601,45011,UPS,14,2023-03-31,2023-04-08
602,47270,BlueDart,11,2023-04-06,2023-04-15
603,28807,DHL,50,2023-08-30,2023-09-09
604,26311,DHL,10,2023-01-24,2023-01-31
605,41651,DHL,41,2023-06-24,2023-06-28
606,4761,FedEx,15,2023-12-12,2023-12-15
607,20483,DHL,27,2023-11-15,2023-11-20
608,44095,FedEx,26,2023-01-19,2023-01-28
609,8119,UPS,38,2023-01-06,2023-01-13
610,36196,FedEx,36,2023-02-08,2023-02-17
611,3970,UPS,45,2023-07-10,2023-07-13
612,13588,UPS,32,2023-03-05,2023-03-13
613,24186,BlueDart,20,2023-08-30,2023-09-07
614,9083,UPS,46,2023-11-29,2023-12-01
615,3260,DHL,38,2023-03-15,2023-03-24
616,15873,UPS,30,2023-07-16,2023-07-18
617,23805,BlueDart,13,2023-01-04,2023-01-07
618,41716,UPS,5,2023-02-10,2023-02-16
619,28375,UPS,24,2023-07-30,2023-08-03
620,44201,BlueDart,46,2023-11-05,2023-11-11
621,12356,BlueDart,13,2023-08-31,2023-09-05
622,469,UPS,42,2023-04-28,2023-05-04
623,45905,UPS,48,2023-01-20,2023-01-23
624,12112,DHL,44,2023-10-23,2023-10-27
625,16763,FedEx,24,2023-07-24,2023-08-02
626,21605,UPS,29,2023-11-16,2023-11-20
627,38686,BlueDart,24,2023-07-07,2023-07-11
628,16469,UPS,18,2023-03-03,2023-03-11
629,25189,FedEx,47,2023-01-31,2023-02-03
630,34641,BlueDart,20,2023-12-03,2023-12-09
631,12143,DHL,40,2023-08-22,2023-08-25
632,30263,BlueDart,47,2023-11-24,2023-11-27
633,41948,FedEx,44,2023-09-26,2023-10-04
634,13740,FedEx,40,2023-09-16,2023-09-26
635,23964,DHL,41,2023-06-30,2023-07-02
636,38950,BlueDart,25,2023-10-07,2023-10-17
637,41588,UPS,23,2023-06-15,2023-06-23
638,22843,BlueDart,9,2023-02-28,2023-03-07
639,45933,BlueDart,15,2023-04-15,2023-04-21
640,26999,FedEx,34,2023-10-22,2023-10-28
641,43343,FedEx,8,2023-12-29,2024-01-02
642,42635,DHL,32,2023-12-23,2023-12-27
643,45448,UPS,43,2023-08-18,2023-08-21
644,1137,DHL,17,2023-12-09,2023-12-14
645,18168,DHL,40,2023-04-07,2023-04-09
646,1045,FedEx,17,2023-05-16,2023-05-26
647,36142,UPS,7,2023-09-10,2023-09-19
648,48625,FedEx,18,2023-07-25,2023-07-27
649,41074,FedEx,33,2023-01-31,2023-02-10
650,24846,UPS,11,2023-02-15,2023-02-18
651,33412,BlueDart,38,2023-09-13,2023-09-17
652,38209,FedEx,50,2023-12-04,2023-12-10
653,24263,FedEx,48,2023-06-10,2023-06-19
654,26226,BlueDart,25,2023-05-09,2023-05-15
655,28230,FedEx,46,2023-08-21,2023-08-29
656,33543,BlueDart,15,2023-02-14,2023-02-24
657,18934,FedEx,17,2023-10-07,2023-10-09
658,5622,BlueDart,17,2023-02-09,2023-02-18
659,19034,UPS,18,2023-11-29,2023-12-08
660,44330,DHL,45,2023-12-31,2024-01-08
661,39612,UPS,24,2023-10-16,2023-10-24
662,26641,FedEx,42,2023-08-11,2023-08-21
663,5692,FedEx,22,2023-12-31,2024-01-02
664,48431,DHL,41,2023-03-07,2023-03-15
665,20467,BlueDart,39,2023-06-08,2023-06-17
666,13932,FedEx,34,2023-05-26,2023-06-01
667,1255,BlueDart,36,2023-05-23,2023-05-27
668,42883,FedEx,5,2023-05-26,2023-05-30
669,43731,UPS,8,2023-07-26,2023-08-03
670,6860,DHL,25,2023-04-16,2023-04-20
671,33757,UPS,19,2023-11-13,2023-11-18
672,24710,UPS,36,2023-01-12,2023-01-19
673,25048,DHL,45,2023-09-28,2023-10-05
674,34234,UPS,38,2023-12-19,2023-12-22
675,19838,UPS,47,2023-05-18,2023-05-26
676,45827,DHL,49,2023-12-27,2024-01-06
677,49670,DHL,31,2023-08-25,2023-08-30
678,34619,BlueDart,49,2023-01-19,2023-01-26
679,41005,FedEx,8,2023-10-18,2023-10-20
680,16305,BlueDart,47,2023-10-16,2023-10-21
681,23466,BlueDart,21,2023-09-14,2023-09-20
682,39739,FedEx,11,2023-06-21,2023-06-25
683,48112,FedEx,12,2023-01-28,2023-02-02
684,44790,DHL,48,2023-09-22,2023-10-01
685,3331,UPS,37,2023-10-17,2023-10-25
686,3456,UPS,33,2023-01-22,2023-01-25
687,14252,BlueDart,9,2023-01-04,2023-01-06
688,44715,FedEx,31,2023-01-21,2023-01-31
689,2441,BlueDart,48,2023-07-15,2023-07-25
690,28082,BlueDart,21,2023-07-30,2023-08-05
691,40431,DHL,31,2023-12-03,2023-12-05
692,22460,BlueDart,47,2023-11-20,2023-11-28
693,33536,DHL,50,2023-06-10,2023-06-16
694,13208,UPS,10,2023-04-22,2023-05-02
695,44597,BlueDart,11,2023-06-30,2023-07-03
696,10460,DHL,42,2023-04-06,2023-04-12
697,20590,DHL,37,2023-09-28,2023-10-02
698,41983,DHL,7,2023-04-10,2023-04-20
699,37596,BlueDart,46,2023-12-23,2023-12-30
700,7096,DHL,33,2023-01-20,2023-01-26
701,32741,UPS,23,2023-11-28,2023-12-04
702,2717,DHL,49,2023-07-15,2023-07-22
703,40140,UPS,10,2023-07-29,2023-08-08
704,24326,FedEx,27,2023-05-19,2023-05-26
705,38540,UPS,41,2023-08-05,2023-08-10
706,25233,UPS,44,2023-10-22,2023-10-27
707,41518,DHL,32,2023-03-20,2023-03-27
708,40163,FedEx,33,2023-05-10,2023-05-17
709,9685,DHL,43,2023-05-04,2023-05-10
710,34201,UPS,36,2023-06-09,2023-06-17
711,4861,DHL,29,2023-07-31,2023-08-10
712,21381,UPS,18,2023-06-29,2023-07-06
713,2346,BlueDart,8,2023-01-11,2023-01-19
714,45934,FedEx,50,2023-07-30,2023-08-04
715,8656,BlueDart,12,2023-04-20,2023-04-30
716,17149,UPS,46,2023-09-11,2023-09-21
717,9543,DHL,21,2023-03-28,2023-04-03
718,32462,FedEx,15,2023-01-07,2023-01-09
719,18977,DHL,34,2023-07-10,2023-07-17
720,581,BlueDart,50,2023-12-01,2023-12-03
721,10441,FedEx,26,2023-12-18,2023-12-28
722,37639,UPS,31,2023-01-08,2023-01-11
723,34048,DHL,13,2023-06-26,2023-07-05
724,7150,UPS,45,2023-11-24,2023-11-30
725,43219,UPS,43,2023-05-08,2023-05-16
726,46624,UPS,33,2023-12-17,2023-12-25
727,15642,DHL,29,2023-01-14,2023-01-19
728,17923,UPS,40,2023-12-18,2023-12-27
729,27493,DHL,49,2023-04-13,2023-04-17
730,46658,FedEx,40,2023-01-05,2023-01-10
731,26131,FedEx,33,2023-12-18,2023-12-26
732,33382,DHL,27,2023-12-23,2023-12-28
733,36271,FedEx,41,2023-09-13,2023-09-21
734,9377,UPS,48,2023-09-06,2023-09-16
735,44934,DHL,9,2023-04-21,2023-04-28
736,14284,BlueDart,42,2023-03-18,2023-03-22
737,37486,DHL,22,2023-12-30,2024-01-07
738,28849,UPS,46,2023-09-18,2023-09-27
739,32886,FedEx,42,2023-09-27,2023-10-01
740,21147,UPS,21,2023-05-08,2023-05-10
741,39468,FedEx,33,2023-09-26,2023-10-01
742,18726,BlueDart,23,2023-09-03,2023-09-05
743,46462,UPS,32,2023-09-27,2023-10-07
744,30416,UPS,11,2023-11-13,2023-11-17
745,47632,FedEx,19,2023-10-13,2023-10-23
746,7921,FedEx,23,2023-01-20,2023-01-30
747,9155,BlueDart,40,2023-04-19,2023-04-25
748,37435,UPS,18,2023-04-01,2023-04-07
749,30114,DHL,6,2023-07-10,2023-07-20
750,1000,BlueDart,48,2023-06-26,2023-06-28
751,23217,BlueDart,24,2023-08-03,2023-08-08
752,1577,DHL,22,2023-08-14,2023-08-24
753,34171,UPS,40,2023-05-06,2023-05-08
754,10960,UPS,21,2023-01-17,2023-01-19
755,42477,BlueDart,33,2023-11-28,2023-12-07
756,19112,FedEx,5,2023-04-04,2023-04-12
757,43851,FedEx,25,2023-04-20,2023-04-29
758,37908,UPS,21,2023-07-14,2023-07-21
759,37885,BlueDart,26,2023-03-03,2023-03-09
760,27905,DHL,27,2023-11-04,2023-11-06
761,46688,DHL,41,2023-05-03,2023-05-08
762,22762,DHL,45,2023-07-26,2023-08-03
763,31713,BlueDart,37,2023-03-13,2023-03-15
764,9858,BlueDart,11,2023-12-31,2024-01-02
765,6839,BlueDart,45,2023-09-10,2023-09-19
766,18509,FedEx,13,2023-07-20,2023-07-25
767,8982,UPS,8,2023-03-19,2023-03-28
768,17340,DHL,28,2023-04-01,2023-04-03
769,8458,UPS,19,2023-06-22,2023-06-30
770,19821,BlueDart,15,2023-06-01,2023-06-08
771,40693,FedEx,23,2023-10-11,2023-10-19
772,1716,BlueDart,16,2023-05-03,2023-05-07
773,42479,DHL,34,2023-08-22,2023-08-24
774,37968,BlueDart,38,2023-10-23,2023-11-01
775,47031,BlueDart,38,2023-05-16,2023-05-26
776,17653,FedEx,20,2023-03-18,2023-03-20
777,18908,UPS,15,2023-06-20,2023-06-24
778,18259,UPS,37,2023-12-19,2023-12-26
779,2707,DHL,23,2023-04-19,2023-04-24
780,34525,DHL,37,2023-05-29,2023-06-01
781,29304,BlueDart,22,2023-10-17,2023-10-25
782,35848,BlueDart,35,2023-03-24,2023-03-30
783,8730,DHL,11,2023-01-07,2023-01-12
784,8058,FedEx,50,2023-09-12,2023-09-14
785,42715,DHL,26,2023-12-24,2023-12-31
786,39019,FedEx,7,2023-10-07,2023-10-12
787,44519,BlueDart,29,2023-02-25,2023-02-27
788,17026,UPS,5,2023-12-22,2023-12-24
789,22429,FedEx,28,2023-07-27,2023-08-02
790,34993,FedEx,44,2023-07-11,2023-07-16
791,49263,BlueDart,22,2023-08-13,2023-08-16
792,6171,UPS,39,2023-08-15,2023-08-21
793,49139,DHL,17,2023-02-17,2023-02-25
794,26963,BlueDart,49,2023-04-10,2023-04-17
795,8979,BlueDart,17,2023-03-04,2023-03-09
796,13423,BlueDart,38,2023-04-17,2023-04-19
797,14228,UPS,10,2023-10-03,2023-10-09
798,44794,BlueDart,30,2023-02-02,2023-02-07
799,4944,BlueDart,30,2023-06-15,2023-06-19
800,13757,FedEx,20,2023-12-06,2023-12-12
801,44110,DHL,32,2023-07-12,2023-07-19
802,41739,DHL,42,2023-10-13,2023-10-19
803,19348,UPS,50,2023-05-14,2023-05-24
804,41863,UPS,34,2023-12-05,2023-12-10
805,25901,UPS,24,2023-12-20,2023-12-24
806,18277,UPS,11,2023-06-08,2023-06-15
807,21995,UPS,41,2023-09-24,2023-09-26
808,16860,DHL,29,2023-09-15,2023-09-18
809,9113,FedEx,9,2023-09-14,2023-09-24
810,15278,UPS,26,2023-06-09,2023-06-17
811,30270,FedEx,16,2023-10-02,2023-10-11
812,39977,DHL,50,2023-03-30,2023-04-01
813,16451,BlueDart,48,2023-09-27,2023-10-04
814,6865,UPS,21,2023-12-10,2023-12-17
815,36835,DHL,11,2023-11-15,2023-11-17
816,44569,FedEx,7,2023-12-01,2023-12-04
817,42389,BlueDart,41,2023-04-25,2023-04-29
818,48463,BlueDart,16,2023-05-06,2023-05-11
819,37596,DHL,13,2023-03-21,2023-03-30
820,36148,UPS,23,2023-05-16,2023-05-20
821,15683,DHL,25,2023-11-04,2023-11-14
822,19908,DHL,18,2023-07-30,2023-08-01
823,37535,UPS,35,2023-03-27,2023-04-03
824,48229,BlueDart,12,2023-05-06,2023-05-14
825,19337,FedEx,49,2023-11-28,2023-12-03
826,42158,BlueDart,31,2023-05-30,2023-06-06
827,4031,BlueDart,8,2023-05-27,2023-06-04
828,40250,BlueDart,48,2023-08-21,2023-08-29
829,45326,FedEx,28,2023-06-23,2023-06-26
830,6825,BlueDart,33,2023-03-25,2023-03-29
831,26258,BlueDart,7,2023-05-25,2023-05-30
832,14496,UPS,44,2023-05-09,2023-05-12
833,37523,UPS,34,2023-06-28,2023-07-02
834,17048,BlueDart,33,2023-08-13,2023-08-20
835,10343,BlueDart,7,2023-10-13,2023-10-20
836,5603,DHL,34,2023-06-01,2023-06-08
837,8410,FedEx,37,2023-03-25,2023-03-28
838,35577,DHL,42,2023-09-18,2023-09-24
839,3341,UPS,21,2023-10-12,2023-10-20
840,2262,DHL,34,2023-05-22,2023-05-25
841,32986,BlueDart,20,2023-11-17,2023-11-22
842,43287,UPS,39,2023-03-07,2023-03-15
843,9827,FedEx,24,2023-07-09,2023-07-18
844,34663,BlueDart,41,2023-05-26,2023-06-04
845,3376,BlueDart,47,2023-08-25,2023-09-01
846,30136,UPS,47,2023-01-25,2023-02-01
847,4446,DHL,13,2023-12-25,2023-12-28
848,38478,UPS,21,2023-10-14,2023-10-23
849,31884,DHL,41,2023-09-14,2023-09-20
850,24943,DHL,31,2023-07-25,2023-07-29
851,3379,FedEx,21,2023-09-14,2023-09-24
852,49314,BlueDart,15,2023-04-21,2023-04-26
853,47881,UPS,37,2023-04-26,2023-05-03
854,32030,BlueDart,9,2023-11-04,2023-11-06
855,28869,BlueDart,16,2023-04-28,2023-05-06
856,46253,BlueDart,5,2023-06-28,2023-07-02
857,25411,DHL,26,2023-05-21,2023-05-26
858,36441,BlueDart,45,2023-06-26,2023-06-30
859,13423,FedEx,29,2023-08-29,2023-09-06
860,8527,FedEx,43,2023-11-23,2023-11-27
861,49445,UPS,50,2023-08-29,2023-09-04
862,27007,UPS,34,2023-10-25,2023-10-29
863,8658,UPS,28,2023-06-23,2023-06-29
864,15980,DHL,5,2023-02-06,2023-02-15
865,15459,DHL,32,2023-06-08,2023-06-15
866,42930,FedEx,7,2023-08-29,2023-08-31
867,46733,BlueDart,45,2023-08-13,2023-08-17
868,13094,BlueDart,37,2023-07-19,2023-07-25
869,12906,DHL,41,2023-11-15,2023-11-23
870,30403,FedEx,23,2023-04-19,2023-04-26
871,9114,FedEx,50,2023-05-27,2023-06-05
872,15149,FedEx,41,2023-10-09,2023-10-16
873,46496,UPS,19,2023-04-27,2023-05-05
874,13680,BlueDart,11,2023-10-21,2023-10-25
875,5473,BlueDart,11,2023-08-19,2023-08-28
876,24237,FedEx,22,2023-04-18,2023-04-27
877,32748,DHL,36,2023-05-07,2023-05-17
878,13316,DHL,33,2023-04-01,2023-04-04
879,30190,DHL,18,2023-02-03,2023-02-07
880,11227,BlueDart,8,2023-09-25,2023-09-27
881,6627,DHL,29,2023-03-31,2023-04-04
882,6939,FedEx,48,2023-11-09,2023-11-19
883,35791,DHL,20,2023-04-16,2023-04-21
884,33732,UPS,33,2023-10-30,2023-11-08
885,31892,DHL,14,2023-04-30,2023-05-05
886,7667,UPS,32,2023-05-09,2023-05-16
887,27157,FedEx,8,2023-01-17,2023-01-23
888,15467,FedEx,10,2023-05-06,2023-05-12
889,25660,BlueDart,40,2023-04-13,2023-04-23
890,1103,BlueDart,17,2023-12-17,2023-12-22
891,27817,DHL,18,2023-04-17,2023-04-21
892,38805,UPS,16,2023-02-05,2023-02-10
893,45993,UPS,25,2023-10-01,2023-10-05
894,4947,DHL,38,2023-03-04,2023-03-11
895,10440,BlueDart,5,2023-04-04,2023-04-11
896,8773,DHL,38,2023-04-07,2023-04-14
897,1180,DHL,6,2023-02-10,2023-02-18
898,49627,FedEx,15,2023-02-10,2023-02-15
899,662,DHL,5,2023-04-18,2023-04-27
900,15392,UPS,31,2023-12-24,2023-12-28
901,7924,BlueDart,17,2023-10-12,2023-10-16
902,18509,FedEx,29,2023-11-25,2023-12-05
903,38580,DHL,49,2023-01-19,2023-01-22
904,12267,FedEx,24,2023-09-04,2023-09-08
905,40735,DHL,15,2023-04-21,2023-04-24
906,22140,UPS,41,2023-06-05,2023-06-08
907,37976,DHL,49,2023-02-24,2023-03-03
908,13975,FedEx,12,2023-01-03,2023-01-07
909,11881,FedEx,40,2023-10-20,2023-10-25
910,125,FedEx,27,2023-01-13,2023-01-15
911,31894,DHL,49,2023-08-07,2023-08-15
912,18031,BlueDart,49,2023-11-14,2023-11-22
913,15860,UPS,20,2023-06-03,2023-06-07
914,37488,FedEx,38,2023-01-18,2023-01-23
915,49213,BlueDart,17,2023-12-28,2024-01-04
916,32316,DHL,31,2023-04-26,2023-05-02
917,37201,BlueDart,23,2023-12-07,2023-12-17
918,15053,FedEx,19,2023-08-07,2023-08-12
919,4019,FedEx,32,2023-09-09,2023-09-11
920,24358,DHL,14,2023-03-30,2023-04-09
921,40739,BlueDart,31,2023-02-25,2023-03-05
922,41776,DHL,21,2023-08-21,2023-08-30
923,16906,UPS,30,2023-11-18,2023-11-26
924,44279,DHL,31,2023-08-30,2023-09-08
925,33829,BlueDart,23,2023-06-28,2023-07-02
926,24288,DHL,12,2023-08-06,2023-08-13
927,9218,UPS,35,2023-05-29,2023-06-07
928,30019,UPS,11,2023-05-05,2023-05-14
929,19148,DHL,33,2023-07-13,2023-07-19
930,46471,FedEx,27,2023-12-09,2023-12-18
931,9625,UPS,39,2023-09-15,2023-09-24
932,25408,FedEx,11,2023-11-20,2023-11-24
933,19873,BlueDart,32,2023-06-12,2023-06-17
934,14235,FedEx,12,2023-06-21,2023-06-28
935,39933,UPS,29,2023-11-13,2023-11-20
936,18064,FedEx,18,2023-01-14,2023-01-20
937,8615,BlueDart,22,2023-06-17,2023-06-27
938,25769,FedEx,11,2023-04-07,2023-04-09
939,48749,UPS,49,2023-11-27,2023-12-03
940,33234,BlueDart,13,2023-09-14,2023-09-24
941,31131,BlueDart,24,2023-05-02,2023-05-11
942,17653,BlueDart,31,2023-07-23,2023-07-27
943,20415,UPS,35,2023-09-27,2023-09-30
944,10619,UPS,28,2023-06-21,2023-06-25
945,35496,BlueDart,28,2023-11-17,2023-11-23
946,36421,UPS,50,2023-05-15,2023-05-25
947,47329,FedEx,15,2023-01-16,2023-01-20
948,17763,UPS,21,2023-05-10,2023-05-19
949,22205,BlueDart,46,2023-06-11,2023-06-21
950,27147,DHL,20,2023-05-25,2023-05-27
951,2423,BlueDart,9,2023-05-04,2023-05-11
952,5525,DHL,16,2023-01-13,2023-01-21
953,48273,BlueDart,32,2023-11-23,2023-11-26
954,6965,DHL,34,2023-02-18,2023-02-25
955,27926,BlueDart,41,2023-02-26,2023-03-08
956,19177,FedEx,37,2023-06-28,2023-07-07
957,14618,BlueDart,8,2023-02-22,2023-03-04
958,34546,BlueDart,16,2023-08-02,2023-08-05
959,12332,BlueDart,28,2023-09-24,2023-09-30
960,42333,FedEx,49,2023-06-05,2023-06-07
961,4935,BlueDart,26,2023-10-29,2023-11-01
962,13077,BlueDart,14,2023-12-30,2024-01-07
963,1629,DHL,37,2023-08-06,2023-08-09
964,11102,BlueDart,16,2023-10-06,2023-10-13
965,36999,BlueDart,29,2023-03-19,2023-03-29
966,46553,UPS,7,2023-10-06,2023-10-15
967,34083,DHL,7,2023-02-19,2023-02-28
968,7303,DHL,23,2023-08-04,2023-08-11
969,46079,DHL,19,2023-06-16,2023-06-18
970,5062,DHL,41,2023-10-09,2023-10-13
971,11140,DHL,19,2023-11-17,2023-11-20
972,4305,UPS,14,2023-11-27,2023-11-30
973,30636,FedEx,22,2023-08-29,2023-09-08
974,46297,DHL,26,2023-10-28,2023-11-04
975,8556,DHL,43,2023-08-17,2023-08-23
976,43330,DHL,12,2023-07-04,2023-07-07
977,34767,UPS,12,2023-07-08,2023-07-14
978,11696,DHL,48,2023-06-17,2023-06-19
979,39894,BlueDart,9,2023-10-31,2023-11-03
980,14479,FedEx,16,2023-08-02,2023-08-11
981,3578,DHL,42,2023-08-11,2023-08-14
982,28098,BlueDart,44,2023-06-17,2023-06-27
983,9426,BlueDart,24,2023-06-06,2023-06-10
984,8173,FedEx,50,2023-11-27,2023-12-06
985,35745,DHL,14,2023-09-20,2023-09-27
986,46252,FedEx,27,2023-08-05,2023-08-10
987,35803,BlueDart,10,2023-08-28,2023-09-05
988,16945,BlueDart,21,2023-10-20,2023-10-23
989,12774,BlueDart,29,2023-05-07,2023-05-14
990,42115,UPS,32,2023-07-05,2023-07-07
991,48625,DHL,7,2023-05-01,2023-05-04
992,36819,FedEx,49,2023-07-31,2023-08-10
993,47817,DHL,38,2023-11-25,2023-11-27
994,33040,FedEx,48,2023-09-24,2023-09-28
995,43775,FedEx,42,2023-11-01,2023-11-04
996,1206,FedEx,41,2023-06-19,2023-06-24
997,38314,FedEx,19,2023-06-01,2023-06-04
998,19012,UPS,13,2023-06-27,2023-07-05
999,18529,UPS,32,2023-03-12,2023-03-19
1000,12157,BlueDart,14,2023-08-09,2023-08-19
1001,48567,DHL,10,2023-05-12,2023-05-20
1002,22247,DHL,5,2023-10-01,2023-10-10
1003,14059,FedEx,11,2023-03-05,2023-03-14
1004,34938,UPS,8,2023-10-22,2023-11-01
1005,33914,BlueDart,10,2023-05-27,2023-05-31
1006,22910,FedEx,35,2023-05-22,2023-05-30
1007,34896,FedEx,23,2023-12-12,2023-12-15
1008,26269,UPS,20,2023-02-03,2023-02-13
1009,12713,FedEx,21,2023-12-22,2023-12-25
1010,490,BlueDart,15,2023-03-13,2023-03-16
1011,3038,UPS,49,2023-04-30,2023-05-06
1012,21068,FedEx,33,2023-06-16,2023-06-22
1013,14963,FedEx,35,2023-08-14,2023-08-24
1014,31806,FedEx,35,2023-01-11,2023-01-20
1015,14202,FedEx,38,2023-05-16,2023-05-24
1016,3829,UPS,5,2023-10-04,2023-10-13
1017,21049,BlueDart,26,2023-09-30,2023-10-03
1018,15080,BlueDart,34,2023-09-15,2023-09-18
1019,46637,FedEx,37,2023-08-31,2023-09-05
1020,629,BlueDart,28,2023-10-29,2023-11-04
1021,35789,BlueDart,22,2023-06-30,2023-07-08
1022,18485,FedEx,44,2023-11-17,2023-11-19
1023,21539,BlueDart,34,2023-02-16,2023-02-20
1024,49900,BlueDart,12,2023-03-31,2023-04-08
1025,29561,DHL,35,2023-07-23,2023-08-01
1026,36319,BlueDart,25,2023-07-14,2023-07-17
1027,26755,FedEx,40,2023-06-05,2023-06-08
1028,42978,FedEx,49,2023-07-12,2023-07-15
1029,15749,DHL,9,2023-06-03,2023-06-13
1030,20492,FedEx,5,2023-03-06,2023-03-09
1031,31134,BlueDart,46,2023-10-19,2023-10-27
1032,32612,UPS,19,2023-11-08,2023-11-18
1033,13646,BlueDart,49,2023-05-18,2023-05-23
1034,36806,UPS,5,2023-08-28,2023-09-01
1035,9140,FedEx,45,2023-10-17,2023-10-22
1036,37944,UPS,31,2023-09-14,2023-09-24
1037,8764,UPS,34,2023-03-16,2023-03-18
1038,7120,FedEx,30,2023-08-09,2023-08-16
1039,41151,UPS,36,2023-03-29,2023-04-02
1040,36586,FedEx,12,2023-02-18,2023-02-20
1041,17540,DHL,14,2023-11-30,2023-12-07
1042,46489,FedEx,30,2023-07-29,2023-08-01
1043,9366,BlueDart,18,2023-12-09,2023-12-12
1044,8721,DHL,7,2023-09-12,2023-09-15
1045,35321,UPS,9,2023-05-02,2023-05-06
1046,43432,BlueDart,16,2023-02-11,2023-02-14
1047,45427,BlueDart,48,2023-06-02,2023-06-08
1048,18347,DHL,15,2023-04-09,2023-04-13
1049,22293,FedEx,10,2023-12-04,2023-12-10
1050,19617,UPS,44,2023-11-03,2023-11-08
1051,21733,FedEx,16,2023-06-14,2023-06-23
1052,46010,DHL,6,2023-06-02,2023-06-08
1053,34907,FedEx,45,2023-06-29,2023-07-05
1054,43631,BlueDart,17,2023-12-18,2023-12-21
1055,11912,DHL,26,2023-06-19,2023-06-22
1056,22015,UPS,11,2023-09-11,2023-09-20
1057,7917,DHL,16,2023-02-27,2023-03-07
1058,6965,DHL,20,2023-09-13,2023-09-21
1059,122,DHL,18,2023-06-02,2023-06-07
1060,9705,UPS,25,2023-07-15,2023-07-19
1061,17015,DHL,5,2023-03-22,2023-03-24
1062,40058,BlueDart,18,2023-09-02,2023-09-11
1063,37113,FedEx,13,2023-07-20,2023-07-30
1064,31302,UPS,29,2023-04-08,2023-04-13
1065,27476,UPS,22,2023-03-10,2023-03-14
1066,8337,FedEx,27,2023-05-28,2023-06-01
1067,19380,DHL,5,2023-10-08,2023-10-12
1068,43312,FedEx,46,2023-09-20,2023-09-30
1069,12547,DHL,23,2023-09-15,2023-09-22
1070,33217,DHL,47,2023-06-06,2023-06-16
1071,20436,DHL,9,2023-05-30,2023-06-01
1072,39937,BlueDart,10,2023-08-06,2023-08-09
1073,38477,FedEx,46,2023-07-31,2023-08-02
1074,22164,FedEx,42,2023-10-12,2023-10-15
1075,47850,BlueDart,8,2023-04-07,2023-04-13
1076,45857,BlueDart,29,2023-07-28,2023-08-02
1077,25384,DHL,35,2023-11-24,2023-11-27
1078,41562,UPS,32,2023-07-22,2023-07-31
1079,14650,UPS,30,2023-02-16,2023-02-22
1080,588,DHL,35,2023-09-03,2023-09-10
