order_id,customer_id,order_date,region
904,8776,2023-06-23,Middle East
905,2262,2023-09-10,Asia
906,4093,2023-03-30,India
907,6621,2023-07-19,India
908,7804,2023-10-26,Europe
909,3859,2023-08-06,North America
910,434,2023-07-01,North America
911,2268,2023-05-29,North America
912,8018,2023-08-25,Middle East
913,3124,2023-06-21,Asia
914,7906,2023-01-10,Asia
915,3026,2023-08-10,North America
916,1696,2023-05-19,Asia
917,2550,2023-11-23,Middle East
918,3402,2023-11-03,Middle East
919,3151,2023-10-04,India
920,4126,2023-08-18,India
921,9232,2023-05-25,Middle East
922,6158,2023-05-13,Asia
923,6429,2023-12-11,Middle East
924,178,2023-03-13,Middle East
925,8749,2023-07-22,India
926,6138,2023-02-04,Europe
927,9939,2023-03-08,Europe
928,9825,2023-05-30,Asia
929,2762,2023-07-27,India
930,789,2023-08-01,Middle East
931,3270,2023-07-17,Europe
932,4979,2023-02-22,Asia
933,3826,2023-11-30,India
934,6750,2023-09-29,India
935,944,2023-10-05,India
936,2845,2023-03-18,North America
937,5864,2023-07-29,Middle East
938,1667,2023-02-14,India
939,2948,2023-01-02,Europe
940,6787,2023-09-14,Middle East
941,5481,2023-11-15,Asia
942,7370,2023-06-07,Europe
943,3404,2023-01-02,India
944,3959,2023-05-20,Europe
945,9887,2023-09-12,India
946,6470,2023-07-03,India
947,2892,2023-08-26,Middle East
948,9524,2023-08-30,Europe
949,3670,2023-01-23,India
950,8613,2023-09-28,Asia
951,4485,2023-01-05,Middle East
952,595,2023-11-22,North America
953,3674,2023-12-06,North America
954,3615,2023-04-16,Middle East
955,1987,2023-12-07,North America
956,2100,2023-01-22,Middle East
957,7176,2023-06-21,India
958,4816,2023-07-20,Middle East
959,5386,2023-07-25,North America
960,2439,2023-04-13,Middle East
961,2564,2023-08-04,India
962,7317,2023-08-01,Europe
963,2690,2023-09-03,India
964,9008,2023-04-20,Asia
965,699,2023-12-15,North America
966,5504,2023-09-02,Asia
967,2363,2023-04-23,India
968,9849,2023-03-23,Asia
969,667,2023-04-10,Europe
970,906,2023-06-03,Asia
971,7797,2023-03-15,Europe
972,6422,2023-12-03,Europe
973,1959,2023-05-30,Asia
974,9762,2023-09-30,Europe
975,2944,2023-07-19,India
976,8133,2023-07-06,Asia
977,3296,2023-06-18,Europe
978,2628,2023-02-18,North America
979,8244,2023-05-08,Middle East
980,4091,2023-04-04,India
981,1278,2023-07-18,North America
982,2843,2023-03-09,North America
983,4521,2023-12-12,India
984,8710,2023-12-31,Europe
985,9189,2023-07-30,India
986,5875,2023-07-04,Middle East
987,5955,2023-02-24,India
988,3672,2023-01-04,India
989,9780,2023-11-13,Europe
990,2674,2023-01-27,North America
991,4149,2023-04-13,Europe
992,5840,2023-03-30,India
993,6659,2023-01-10,Middle East
994,7895,2023-08-01,Asia
995,627,2023-11-01,India
996,987,2023-08-13,North America
997,8252,2023-03-24,Middle East
998,6909,2023-09-22,North America
999,1709,2023-11-14,Europe
1000,8154,2023-08-20,India
1001,8065,2023-07-25,Asia
1002,2947,2023-10-27,Europe
1003,7055,2023-12-06,Asia
1004,1981,2023-07-26,India
1005,9381,2023-10-17,North America
1006,3871,2023-06-30,North America
1007,4001,2023-03-27,Middle East
1008,1675,2023-10-26,Europe
1009,424,2023-07-25,India
1010,5778,2023-02-19,Europe
1011,5191,2023-10-11,North America
1012,1988,2023-07-12,India
1013,5195,2023-02-02,Middle East
1014,8379,2023-11-23,India
1015,7537,2023-07-23,Europe
1016,4066,2023-12-03,Middle East
1017,3353,2023-04-16,Europe
1018,9803,2023-06-08,India
1019,8459,2023-04-23,North America
1020,5300,2023-01-04,North America
1021,4504,2023-06-09,India
1022,9777,2023-11-26,Europe
1023,2446,2023-07-03,Europe
1024,6252,2023-02-24,India
1025,8263,2023-04-10,India
1026,9192,2023-02-06,Asia
1027,7687,2023-07-19,Asia
1028,3779,2023-04-24,Europe
1029,5695,2023-12-04,Middle East
1030,6946,2023-03-17,North America
1031,7693,2023-03-17,India
1032,8493,2023-07-20,North America
1033,1479,2023-09-26,North America
1034,6318,2023-11-30,North America
1035,9532,2023-11-05,Europe
1036,7452,2023-07-12,Europe
1037,7461,2023-06-03,Middle East
1038,4178,2023-01-10,Asia
1039,5333,2023-09-25,Middle East
1040,39,2023-08-05,Europe
1041,6531,2023-12-19,North America
1042,5248,2023-08-28,Europe
1043,4560,2023-04-25,Middle East
1044,2416,2023-12-17,Europe
1045,935,2023-02-07,India
1046,2862,2023-07-08,India
1047,89,2023-08-06,Asia
1048,9772,2023-10-15,India
1049,5117,2023-08-08,Asia
1050,7149,2023-03-16,India
1051,6561,2023-12-04,North America
1052,521,2023-07-02,Middle East
1053,2483,2023-11-25,North America
1054,3012,2023-01-26,Asia
1055,9952,2023-08-03,India
1056,8332,2023-01-21,Europe
1057,6930,2023-07-02,Asia
1058,9009,2023-04-27,North America
1059,6454,2023-03-29,Europe
1060,5090,2023-03-13,Middle East
1061,323,2023-06-14,India
1062,1738,2023-03-06,India
1063,6581,2023-09-10,India
1064,5992,2023-03-06,India
1065,411,2023-12-15,Europe
1066,4500,2023-02-14,Middle East
1067,8177,2023-03-24,India
1068,6063,2023-02-28,India
1069,2376,2023-05-28,Europe
1070,6185,2023-04-23,India
1071,9492,2023-03-04,North America
1072,2410,2023-09-17,Middle East
1073,8853,2023-12-21,Middle East
1074,3302,2023-05-07,Asia
1075,8739,2023-01-29,Europe
1076,8519,2023-09-02,North America
1077,4446,2023-06-19,India
1078,7664,2023-02-06,North America
1079,3580,2023-06-25,Asia
1080,8888,2023-07-03,North America
1081,4701,2023-12-24,India
1082,3719,2023-12-18,Europe
1083,9336,2023-12-31,Europe
1084,8234,2023-05-18,North America
1085,1118,2023-08-08,India
1086,6114,2023-04-17,India
1087,7990,2023-05-21,Europe
1088,2259,2023-06-29,India
1089,7277,2023-03-27,Europe
1090,995,2023-06-20,North America
1091,6059,2023-01-15,Asia
1092,3635,2023-11-24,North America
1093,379,2023-11-10,Asia
1094,213,2023-09-11,India
1095,83,2023-09-08,Europe
1096,7601,2023-06-09,North America
1097,2768,2023-10-26,Middle East
1098,3412,2023-10-06,Europe
1099,6701,2023-03-21,Europe
1100,6095,2023-04-13,Europe
1101,5670,2023-03-29,India
1102,9272,2023-09-30,India
1103,9316,2023-07-31,Asia
1104,8258,2023-07-17,North America
1105,5299,2023-07-19,Asia
1106,1003,2023-08-10,North America
1107,7945,2023-11-09,North America
1108,3063,2023-08-31,North America
1109,6922,2023-05-24,Middle East
1110,9686,2023-05-15,Middle East
1111,5316,2023-06-22,Europe
1112,5574,2023-08-10,India
1113,3106,2023-10-19,North America
1114,2820,2023-11-27,Europe
1115,5825,2023-11-12,Asia
1116,4873,2023-01-10,North America
1117,6509,2023-11-12,Europe
1118,8266,2023-08-25,North America
1119,9736,2023-05-03,India
1120,5770,2023-04-10,India
1121,5086,2023-05-02,Europe
1122,2751,2023-10-29,North America
1123,4449,2023-04-18,Middle East
1124,8337,2023-12-02,Asia
1125,4522,2023-03-05,Middle East
1126,5663,2023-12-14,Europe
1127,794,2023-08-30,Europe
1128,8481,2023-09-02,Asia
1129,9398,2023-02-13,Asia
1130,3485,2023-10-29,Middle East
1131,1171,2023-09-08,North America
1132,8559,2023-08-20,Asia
1133,858,2023-08-29,Europe
1134,7798,2023-10-17,North America
1135,610,2023-10-20,Asia
1136,7814,2023-06-08,India
1137,1767,2023-09-05,India
1138,1969,2023-03-24,Middle East
1139,9740,2023-02-17,Middle East
1140,2091,2023-07-19,Middle East
1141,466,2023-03-31,India
1142,3915,2023-08-10,Europe
1143,3269,2023-09-28,Middle East
1144,5255,2023-12-22,Asia
1145,1646,2023-07-22,Asia
1146,6274,2023-11-19,Asia
1147,4700,2023-05-22,North America
1148,3832,2023-09-15,Europe
1149,7184,2023-10-07,Europe
1150,8936,2023-05-28,Middle East
1151,8725,2023-11-24,Middle East
1152,1095,2023-06-29,North America
1153,1953,2023-07-16,India
1154,3081,2023-08-22,India
1155,8295,2023-12-02,Middle East
1156,1415,2023-05-14,Asia
1157,612,2023-05-03,Middle East
1158,2464,2023-08-11,Middle East
1159,1908,2023-07-15,North America
1160,965,2023-06-20,India
1161,933,2023-04-14,India
1162,2872,2023-11-01,North America
1163,9997,2023-07-29,Europe
1164,3873,2023-06-03,India
1165,6934,2023-03-31,North America
1166,4953,2023-06-30,Asia
1167,4748,2023-04-01,Middle East
1168,4052,2023-11-09,North America
1169,5582,2023-05-11,Europe
1170,2034,2023-11-23,Middle East
1171,4477,2023-10-30,North America
1172,6388,2023-02-25,India
1173,5985,2023-07-18,Europe
1174,5577,2023-07-24,India
1175,4623,2023-04-25,Asia
1176,4078,2023-10-04,India
1177,3332,2023-08-12,Europe
1178,6896,2023-07-13,Middle East
1179,5905,2023-12-20,Europe
1180,6118,2023-05-13,Asia
1181,9365,2023-12-22,Middle East
1182,3606,2023-04-26,Europe
1183,3865,2023-02-21,India
1184,1938,2023-05-17,Europe
1185,6247,2023-06-02,Europe
1186,2010,2023-07-05,Middle East
1187,8524,2023-12-14,India
1188,4798,2023-04-30,North America
1189,8527,2023-09-06,Europe
1190,3948,2023-08-13,Europe
1191,9573,2023-01-29,Middle East
1192,3956,2023-09-18,Europe
1193,6360,2023-12-13,Asia
1194,6500,2023-10-22,North America
1195,3165,2023-05-14,North America
1196,8678,2023-04-19,North America
1197,1907,2023-12-22,Europe
1198,642,2023-11-01,North America
1199,8818,2023-07-12,North America
1200,9178,2023-05-05,North America
1201,9110,2023-04-06,Asia
1202,9572,2023-03-05,Europe
1203,8157,2023-11-22,Middle East
1204,2173,2023-05-05,Asia
1205,968,2023-10-14,North America
1206,4283,2023-09-14,India
1207,6831,2023-06-08,Middle East
1208,7073,2023-05-18,Asia
1209,2619,2023-09-15,Middle East
1210,4441,2023-10-26,North America
1211,8222,2023-09-18,India
1212,97,2023-02-22,North America
1213,568,2023-04-15,Middle East
1214,3897,2023-04-09,North America
1215,835,2023-11-26,North America
1216,8818,2023-11-23,Asia
1217,8160,2023-12-30,Middle East
1218,8909,2023-04-25,North America
1219,3534,2023-01-14,India
1220,8374,2023-11-22,Asia
1221,9009,2023-05-06,India
1222,6817,2023-02-28,Europe
1223,8488,2023-04-24,Asia
1224,2715,2023-05-22,Asia
1225,2286,2023-01-27,Europe
1226,3709,2023-05-05,India
1227,1511,2023-07-09,North America
1228,8604,2023-12-05,India
1229,3579,2023-07-12,Middle East
1230,4736,2023-07-27,Middle East
1231,1993,2023-02-03,Europe
1232,8772,2023-03-16,North America
1233,2325,2023-12-07,North America
1234,1566,2023-12-13,Middle East
1235,6465,2023-04-10,Middle East
1236,3270,2023-07-25,Europe
1237,3129,2023-06-25,Middle East
1238,9488,2023-07-28,Europe
1239,8719,2023-09-06,India
1240,5568,2023-02-23,North America
1241,611,2023-07-16,Europe
1242,429,2023-01-15,Middle East
1243,5533,2023-12-17,Europe
1244,6416,2023-11-29,India
1245,2705,2023-11-26,Asia
1246,2856,2023-10-26,Asia
1247,6923,2023-03-25,India
1248,29,2023-04-21,Middle East
1249,7984,2023-06-21,Middle East
1250,4949,2023-11-16,Asia
1251,3860,2023-05-29,India
1252,4202,2023-10-17,Asia
1253,1230,2023-05-26,India
1254,9759,2023-05-07,North America
1255,4197,2023-07-08,Europe
1256,3825,2023-01-16,Asia
1257,4874,2023-12-03,Europe
1258,3829,2023-11-08,India
1259,5759,2023-12-07,Asia
1260,1718,2023-05-03,Middle East
1261,3781,2023-06-08,North America
1262,9403,2023-03-09,Europe
1263,7252,2023-05-29,North America
1264,4470,2023-08-07,India
1265,2516,2023-08-03,India
1266,4891,2023-07-05,India
1267,9779,2023-03-26,Europe
1268,3587,2023-06-04,India
1269,7415,2023-07-25,Asia
1270,2114,2023-07-23,Middle East
1271,3861,2023-06-29,Middle East
1272,337,2023-01-27,Asia
1273,8291,2023-03-19,India
1274,5598,2023-04-23,Middle East
1275,9127,2023-05-10,Middle East
1276,9144,2023-04-10,Middle East
1277,3737,2023-05-25,India
1278,1688,2023-01-24,North America
1279,1189,2023-10-19,North America
1280,2586,2023-04-22,Asia
1281,9624,2023-04-29,Asia
1282,6541,2023-05-30,Middle East
1283,7954,2023-11-02,Europe
1284,6021,2023-02-05,North America
1285,151,2023-02-08,India
1286,8248,2023-04-08,India
1287,1058,2023-11-17,Middle East
1288,6483,2023-09-04,Europe
1289,4076,2023-01-15,Asia
1290,9582,2023-06-18,North America
1291,9053,2023-08-18,Asia
1292,4503,2023-10-30,Asia
1293,3146,2023-10-07,India
1294,3190,2023-08-10,Europe
1295,9700,2023-07-05,India
1296,3980,2023-01-31,Asia
1297,182,2023-04-13,Middle East
1298,2886,2023-07-30,Asia
1299,5437,2023-02-20,India
1300,5672,2023-04-16,Middle East
1301,1233,2023-02-16,India
1302,7055,2023-08-31,Europe
1303,8213,2023-03-31,Middle East
1304,1495,2023-03-15,Europe
1305,4539,2023-04-13,Asia
1306,2309,2023-11-13,Middle East
1307,1100,2023-05-06,Europe
1308,6125,2023-03-24,Middle East
1309,6092,2023-02-05,Middle East
1310,1116,2023-06-08,Asia
1311,8772,2023-06-30,North America
1312,1706,2023-06-05,Middle East
1313,1716,2023-04-09,North America
1314,5009,2023-06-17,Europe
1315,7377,2023-09-01,Middle East
1316,8152,2023-04-26,Middle East
1317,8901,2023-12-16,Europe
1318,6622,2023-06-23,Asia
1319,1290,2023-06-01,North America
1320,798,2023-05-02,Asia
1321,7503,2023-06-28,Europe
1322,1989,2023-07-07,Middle East
1323,5798,2023-08-11,Asia
1324,2347,2023-04-04,Asia
1325,2053,2023-10-17,Europe
1326,7107,2023-04-20,Asia
1327,3059,2023-06-28,Europe
1328,69,2023-07-18,Asia
1329,9522,2023-12-28,India
1330,5215,2024-01-01,Europe
1331,5879,2023-09-25,Middle East
1332,8125,2023-07-04,Middle East
1333,6996,2023-03-02,India
1334,7404,2023-06-14,India
1335,5062,2023-05-22,Europe
1336,8434,2023-04-03,North America
1337,4020,2023-10-19,Asia
1338,1095,2023-12-19,Asia
1339,3470,2023-06-25,North America
1340,1171,2023-07-19,Asia
1341,6107,2023-06-25,Europe
1342,815,2023-03-03,North America
1343,5918,2023-01-11,North America
1344,4644,2023-09-20,Middle East
1345,4704,2023-09-15,India
1346,3790,2023-06-01,India
1347,9886,2023-09-17,Middle East
1348,4902,2023-12-15,Asia
1349,7085,2023-07-20,India
1350,3790,2023-01-25,India
1351,9773,2023-08-04,Europe
1352,5292,2023-03-16,Asia
1353,5810,2023-09-26,Asia
1354,5495,2023-03-24,North America
1355,9819,2023-08-22,North America
1356,8524,2023-04-01,Asia
1357,4199,2023-04-17,India
1358,7674,2023-06-24,Middle East
1359,7947,2023-10-15,Asia
1360,6195,2023-09-29,Middle East
1361,4820,2023-04-01,North America
1362,6788,2023-11-23,Europe
1363,5021,2023-05-26,North America
1364,2395,2023-09-14,Middle East
1365,9965,2023-04-13,India
1366,1481,2023-07-06,Europe
1367,4441,2023-09-17,India
1368,8868,2023-12-03,Middle East
1369,7083,2023-08-16,North America
1370,1634,2023-11-26,Asia
1371,9478,2023-08-28,India
1372,5346,2023-09-29,Asia
1373,7944,2023-12-25,India
1374,1045,2023-12-05,North America
1375,9079,2023-06-08,Europe
1376,2761,2023-01-25,Asia
1377,2867,2023-10-04,India
1378,7828,2023-11-19,Asia
1379,5718,2023-03-27,India
1380,9825,2023-06-15,North America
1381,1074,2023-07-01,Middle East
1382,4243,2023-01-04,Asia
1383,81,2023-10-18,Europe
1384,9372,2023-10-03,North America
1385,3520,2023-01-30,Asia
1386,2141,2023-07-04,Middle East
1387,8765,2023-11-15,Europe
1388,271,2023-07-13,Asia
1389,5357,2023-09-19,India
1390,1369,2023-11-14,India
1391,1984,2023-12-27,Middle East
1392,1084,2023-09-23,Europe
1393,2698,2023-10-08,Middle East
1394,1829,2023-06-07,India
1395,1550,2023-03-25,North America
1396,8553,2023-12-01,Europe
1397,7861,2023-03-02,India
1398,8748,2023-02-02,Europe
1399,8844,2023-10-27,Europe
1400,4417,2023-01-19,Asia
1401,5253,2023-09-27,India
1402,9874,2023-04-01,Asia
1403,6009,2023-04-21,Europe
1404,9761,2023-06-05,Europe
1405,5548,2023-02-18,India
1406,2898,2023-10-26,Europe
1407,188,2023-10-21,India
1408,8918,2023-03-21,Europe
1409,9014,2023-07-04,India
1410,1599,2023-03-15,Asia
1411,9585,2023-06-27,Middle East
1412,6066,2023-06-26,North America
1413,4429,2023-01-30,North America
1414,9059,2023-07-09,North America
1415,3882,2023-12-25,Middle East
1416,5966,2023-10-04,North America
1417,3065,2023-09-13,Middle East
1418,5855,2023-02-10,North America
1419,4567,2023-07-07,Asia
1420,4952,2023-09-06,Asia
1421,7592,2023-10-13,Europe
1422,1488,2023-12-07,India
1423,8356,2023-10-16,Asia
1424,5408,2023-08-11,Middle East
1425,4677,2023-11-26,North America
1426,9047,2023-12-26,Europe
1427,7059,2023-08-10,Europe
1428,2029,2023-01-05,Middle East
1429,8878,2023-02-20,Middle East
1430,1951,2023-07-09,Middle East
1431,3867,2023-10-17,Europe
1432,7349,2023-01-09,Europe
1433,7568,2023-05-24,India
1434,7432,2023-12-23,Europe
1435,6189,2023-10-19,India
1436,2756,2023-03-27,India
1437,8591,2023-03-23,Europe
1438,2773,2023-02-10,India
1439,2706,2023-01-22,India
1440,4939,2023-03-26,Asia
1441,3881,2023-07-31,Asia
1442,4108,2023-04-22,Asia
1443,3032,2023-11-05,Europe
1444,7052,2023-09-25,Asia
1445,1494,2023-03-09,North America
1446,6627,2023-12-24,Europe
1447,8892,2023-02-25,Middle East
1448,6624,2023-11-10,India
1449,8131,2023-04-02,Europe
1450,5655,2023-11-18,Asia
1451,630,2023-10-26,Middle East
1452,7654,2023-08-10,North America
1453,1673,2023-11-09,North America
1454,1673,2023-05-10,Europe
1455,9639,2023-05-10,India
1456,9644,2023-09-28,North America
1457,9291,2023-08-29,North America
1458,6497,2023-12-06,Asia
1459,4902,2023-02-12,Middle East
1460,9119,2023-05-21,India
1461,3793,2023-03-06,Asia
1462,5549,2023-05-10,Middle East
1463,4127,2023-08-08,Europe
1464,3728,2023-01-16,Asia
1465,9010,2023-12-29,North America
1466,3912,2023-07-01,India
1467,6556,2023-05-31,Asia
1468,4579,2023-09-13,North America
1469,4959,2023-05-15,North America
1470,8945,2023-09-13,Europe
1471,3021,2023-09-30,India
1472,4385,2023-11-02,Europe
1473,420,2023-07-21,North America
1474,9773,2023-08-25,India
1475,3296,2023-06-05,North America
1476,6872,2023-12-26,Middle East
1477,2104,2023-04-29,Europe
1478,659,2023-12-16,North America
1479,7193,2023-04-15,North America
1480,1495,2023-09-11,Middle East
1481,542,2023-09-11,Middle East
1482,8566,2023-05-26,Middle East
1483,5055,2023-01-05,India
1484,2211,2023-09-07,Middle East
1485,7101,2023-05-06,North America
1486,6950,2023-06-02,Middle East
1487,5508,2023-01-05,Middle East
1488,2666,2023-11-21,North America
1489,8780,2023-05-04,Asia
1490,3580,2023-06-24,Europe
1491,4793,2023-06-23,India
1492,814,2023-10-10,Europe
1493,175,2023-11-05,Asia
1494,5617,2023-05-04,Europe
1495,7234,2023-10-03,Asia
1496,858,2023-03-11,Asia
